mesh_7,mesh_code,LU06_AG,LU06_FO,LU06_WS,LU06_BU,LU06_TR,LU06_OT,LU06_WT,LU06_SH,LU06_OC,LU06_GO
5233661,52336622,0.048908954,0.943942814,0.004514673,0.001504891,0,0.001128668,0,0,0,0
5233662,52336627,0.021444695,0.9751693,0.000752445,0.002633559,0,0,0,0,0,0
5233663,52336672,0.015436747,0.984186747,0,0,0,0,0.000376506,0,0,0
5233664,52336677,0.030508475,0.967608286,0.001883239,0,0,0,0,0,0,0
5233761,52337622,0.138983051,0.834274953,0.0086629,0.011676083,0,0.005649718,0.000753296,0,0,0
5233762,52337627,0.029023747,0.968714663,0,0.002261591,0,0,0,0,0,0
5233763,52337672,0.061439879,0.93215228,0.001507727,0.004900113,0,0,0,0,0,0
5233764,52337677,0.074981161,0.908063301,0,0.009042954,0,0.001507159,0.006405426,0,0,0
5233071,52330722,0.140987285,0.187359761,0.011967091,0.442034405,0.044128646,0.127150337,0.046372476,0,0,0
5233072,52330727,0.234854151,0.179880329,0.002243829,0.424831713,0.01907255,0.020942408,0.115931189,0,0,0.002243829
5233073,52330772,0.172839506,0.612420501,0.000374111,0.110362888,0.002244669,0.049008605,0.021324355,0,0,0.031425365
5233074,52330777,0.106367041,0.722097378,0.002247191,0.078651685,0.007490637,0.013483146,0.069662921,0,0,0
5233171,52331722,0.111610487,0.74494382,0.001123596,0.054681648,0.001872659,0.012359551,0.031835206,0,0,0.041573034
5233172,52331727,0.135307346,0.781484258,0.000749625,0.028110945,0.001874063,0.003373313,0.04910045,0,0,0
5233173,52331772,0.074296435,0.741838649,0.003377111,0.039774859,0,0.025515947,0.05891182,0,0,0.056285178
5233174,52331777,0.169973793,0.659303632,0.026207413,0.053912392,0,0.014975665,0.038562336,0,0,0.03706477
5233271,52332722,0.175103112,0.608548931,0.010123735,0.060742407,0.001874766,0.028121485,0.055868016,0,0,0.059617548
5233272,52332727,0.145052474,0.816341829,0.013118441,0.006746627,0,0.000374813,0.003373313,0,0,0.014992504
5233273,52332772,0.246153846,0.662664165,0.007879925,0.024765478,0.002626642,0.007129456,0.048780488,0,0,0
5233274,52332777,0.257410882,0.703564728,0.01988743,0.009380863,0,0.003752345,0.006003752,0,0,0
5233371,52333722,0.311186186,0.657282282,0.013888889,0.010135135,0,0.003753754,0.003753754,0,0,0
5233372,52333727,0.305670297,0.644386031,0.00713481,0.024033045,0.001126549,0.012016523,0.005632745,0,0,0
5233373,52333772,0.257979722,0.705219677,0.022155464,0.00713481,0,0.003379647,0.00413068,0,0,0
5233374,52333777,0.329954955,0.603228228,0.017267267,0.018393393,0.005630631,0.012387387,0.013138138,0,0,0
5233471,52334722,0.321830458,0.583270818,0.031882971,0.017254314,0,0.003750938,0.010877719,0,0,0.031132783
5233472,52334727,0.218503197,0.706656638,0.011658518,0.036103798,0.004889056,0.010530275,0.011658518,0,0,0
5233473,52334772,0.37518797,0.436090226,0.027067669,0.052631579,0.021804511,0.048496241,0.034962406,0,0,0.003759398
5233474,52334777,0.343726521,0.302404207,0.026296018,0.194214876,0.027798648,0.054094666,0.051465064,0,0,0
5233571,52335722,0.282649605,0.625141137,0.015807301,0.040647347,0,0.013549116,0.022205495,0,0,0
5233572,52335727,0.383082707,0.534962406,0.015413534,0.032330827,0,0.02406015,0.010150376,0,0,0
5233573,52335772,0.091798345,0.867193378,0.008653123,0.009405568,0,0.003009782,0.019939804,0,0,0
5233574,52335777,0.057540429,0.928544566,0.004512975,0.006769462,0,0.002632569,0,0,0,0
5233671,52336722,0.087316522,0.872036131,0.003387279,0.009409108,0,0.009032744,0.018818216,0,0,0
5233672,52336727,0.023702032,0.973664409,0.000376223,0.001504891,0,0.000752445,0,0,0,0
5233673,52336772,0.111571806,0.854881266,0.01281568,0.009800226,0.000753864,0.003769318,0.00640784,0,0,0
5233674,52336777,0.047493404,0.929513758,0.019223521,0.001130795,0,0,0.002638522,0,0,0
5233771,52337722,0.050508858,0.915567282,0.001130795,0.013192612,0,0.012438749,0.007161704,0,0,0
5233772,52337727,0.018853695,0.973227753,0.002262443,0.002262443,0,0.001131222,0.002262443,0,0,0
5233773,52337772,0.012070917,0.969822708,0.002263297,0.003394945,0.000377216,0.012070917,0,0,0,0
5233774,52337777,0.034967693,0.810338274,0.025465602,0.005321171,0,0.121626758,0.002280502,0,0,0
5234001,52340022,0.36928839,0.420973783,0.005617978,0.139325843,0.017228464,0.017228464,0.030337079,0,0,0
5234002,52340027,0.459580838,0.284805389,0.001871257,0.140344311,0.00261976,0.028443114,0.072230539,0,0,0.01010479
5234003,52340072,0.418134133,0.36043462,0.001873361,0.177594605,0.011240165,0.012364181,0.018358936,0,0,0
5234004,52340077,0.218644702,0.558592288,0.002620741,0.10445526,0.006364657,0.018345189,0.086858854,0,0,0.004118308
5234101,52341022,0.358532934,0.319610778,0.004491018,0.210329341,0.005239521,0.080838323,0.020958084,0,0,0
5234102,52341027,0.184407796,0.605697151,0.02023988,0.082833583,0.005622189,0.024737631,0.076461769,0,0,0
5234103,52341072,0.194600675,0.687664042,0.005249344,0.059617548,0,0.004499438,0.009373828,0,0,0.038995126
5234104,52341077,0.17591898,0.716804201,0.000750188,0.050262566,0.000750188,0.016504126,0.023630908,0,0,0.015378845
5234201,52342022,0.174859287,0.74521576,0.003377111,0.03902439,0,0.001500938,0.003001876,0,0,0.033020638
5234202,52342027,0.137284321,0.740060015,0.000375094,0.049512378,0.003750938,0.005251313,0.058889722,0,0,0.004876219
5234203,52342072,0.120075047,0.840900563,0.003001876,0.019136961,0.004878049,0.004878049,0.005253283,0,0,0.001876173
5234204,52342077,0.105065666,0.78424015,0.00412758,0.035272045,0.008255159,0.002626642,0.060412758,0,0,0
5234301,52343022,0.105816135,0.848780488,0.010881801,0.024765478,0,0.002251407,0.00750469,0,0,0
5234302,52343027,0.113781449,0.680435599,0.013518588,0.076980849,0.001877582,0.005257229,0.080360496,0,0,0.027788209
5234303,52343072,0.138565528,0.782200526,0.004881712,0.034923019,0,0.004506196,0.030041307,0,0,0.004881712
5234304,52343077,0.184892897,0.75535513,0.009394964,0.033070274,0,0.002254791,0.008267569,0,0,0.006764374
5234401,52344022,0.130827068,0.766917293,0.00037594,0.021428571,0,0.009774436,0.026691729,0,0,0.043984962
5234402,52344027,0.267944382,0.637354378,0.001878993,0.053363397,0.006388576,0,0.012777151,0,0,0.020293123
5234403,52344072,0.37518797,0.17443609,0.005263158,0.343233083,0.018045113,0.020676692,0.063157895,0,0,0
5234404,52344077,0.445823928,0.325432656,0.012039127,0.15048909,0.021068473,0.019563582,0.025583145,0,0,0
5234501,52345022,0.582768999,0.329194883,0.001128668,0.042513168,0,0.013167795,0.013920241,0,0,0.017306245
5234502,52345027,0.585778781,0.272009029,0.003009782,0.076373213,0.013544018,0.021068473,0.028216704,0,0,0
5234503,52345072,0.098946576,0.891647856,0.001128668,0.005267118,0,0.001504891,0.001504891,0,0,0
5234504,52345077,0.16635303,0.789612345,0.009032744,0.014301844,0.006398193,0.001505457,0.012796387,0,0,0
5234601,52346022,0.184626978,0.77279578,0.008666164,0.022984175,0.001130369,0.004898267,0.004898267,0,0,0
5234602,52346027,0.108474576,0.856497175,0.007532957,0.009039548,0.001506591,0.003766478,0.013182674,0,0,0
5234603,52346072,0.03992467,0.926553672,0.018079096,0.001506591,0,0.000753296,0.013182674,0,0,0
5234604,52346077,0.092348285,0.882020354,0.016208066,0.007161704,0,0.000753864,0.001507727,0,0,0
5234701,52347022,0.009796534,0.975131876,0.013941221,0.00037679,0,0.00037679,0.00037679,0,0,0
5234702,52347027,0.007164404,0.976244344,0.014328808,0.000377074,0,0,0.00188537,0,0,0
5234703,52347072,0.026415094,0.948301887,0.013207547,0.003018868,0.00490566,0.000377358,0.003773585,0,0,0
5234704,52347077,0.07921539,0.876273104,0.016220294,0.015465862,0.003772161,0.000754432,0.008298755,0,0,0
5234011,52340122,0.28988764,0.65093633,0.001123596,0.038951311,0.000749064,0.009363296,0.008988764,0,0,0
5234012,52340127,0.149892934,0.743040685,0.010706638,0.063704497,0.001070664,0.010706638,0.007494647,0,0.013383298,0
5234013,52340172,0.107727446,0.72325847,0.001903312,0.1294252,0.007993909,0.012561858,0.015987819,0,0.001141987,0
5234014,52340177,0.063740857,0.73615465,0.004702194,0.134796238,0.008359457,0.025600836,0.005747126,0,0.020898642,0
5234111,52341122,0.059970015,0.847826087,0.013118441,0.022863568,0.017241379,0.011994003,0.005622189,0,0,0.021364318
5234112,52341127,0.065518532,0.844253089,0.017596406,0.031074504,0.022089105,0.008611007,0.010857357,0,0,0
5234113,52341172,0.187242026,0.574859287,0.024765478,0.075422139,0.020262664,0.020637899,0.096810507,0,0,0
5234114,52341177,0.088863892,0.785526809,0.007874016,0.062617173,0.018747657,0.009748781,0.026621672,0,0,0
5234211,52342122,0.125609299,0.818522685,0.017622797,0.017622797,0.001124859,0.002249719,0.017247844,0,0,0
5234212,52342127,0.039009752,0.929107277,0.003375844,0.013503376,0.000750188,0.001500375,0.012753188,0,0,0
5234213,52342172,0.079549719,0.846904315,0.016135084,0.007879925,0.000375235,0.005628518,0.009380863,0,0,0.034146341
5234214,52342177,0.018024784,0.936162223,0.01539617,0.010514457,0,0.014645137,0.005257229,0,0,0
5234311,52343122,0.074004508,0.881292261,0.00150263,0.019158527,0.003005259,0.001878287,0.019158527,0,0,0
5234312,52343127,0.052236002,0.922961293,0.004885381,0.004509583,0.000751597,0.006388576,0.003757986,0,0,0.004509583
5234313,52343172,0.138941044,0.781073977,0.006759294,0.036800601,0.00713481,0.002628614,0.02666166,0,0,0
5234314,52343177,0.131954887,0.82481203,0.004135338,0.008646617,0,0,0.001879699,0,0,0.028571429
5234411,52344122,0.33972912,0.456358164,0.009029345,0.090669676,0.034988713,0.010534236,0.034612491,0,0,0.024078254
5234412,52344127,0.226315789,0.67443609,0.006766917,0.036842105,0.034962406,0.005639098,0.015037594,0,0,0
5234413,52344172,0.415193682,0.513350884,0.010530275,0.036103798,0.004889056,0.002632569,0.015419331,0,0,0.001880406
5234414,52344177,0.262504701,0.584430237,0.018051899,0.032719067,0.004889056,0.001128244,0.005265137,0,0,0.091011659
5234511,52345122,0.49379466,0.299360662,0.060549079,0.067694622,0.007521625,0.031214742,0.039864611,0,0,0
5234512,52345127,0.192698532,0.738050433,0.009409108,0.015054573,0,0.025216409,0.019570945,0,0,0
5234513,52345172,0.155555556,0.721280603,0.092278719,0.018079096,0,0.001883239,0.010922787,0,0,0
5234514,52345177,0.122033898,0.829378531,0.011299435,0.01920904,0.005649718,0.001506591,0.010922787,0,0,0
5234611,52346122,0.005649718,0.989830508,0.004143126,0.000376648,0,0,0,0,0,0
5234612,52346127,0.036939314,0.945721824,0.002638522,0.005277045,0.009423294,0,0,0,0,0
5234613,52346172,0.041823662,0.938583271,0.007159005,0.009042954,0.003014318,0.00037679,0,0,0,0
5234614,52346177,0.13639789,0.83308214,0.001130369,0.01544838,0.009419744,0.001507159,0.003014318,0,0,0
5234711,52347122,0.026782346,0.904941531,0.066390041,0.001886081,0,0,0,0,0,0
5234712,52347127,0.12745098,0.771870287,0.035822021,0.041101056,0.0086727,0.002639517,0.012443439,0,0,0
5234713,52347172,0.049415315,0.943417578,0.001508865,0.005281026,0.000377216,0,0,0,0,0
5234714,52347177,0.078867925,0.879245283,0.008679245,0.013207547,0.005283019,0.006792453,0.007924528,0,0,0
5234021,52340222,0.084479371,0.607072692,0.070726916,0.080550098,0,0.025540275,0,0.035363458,0.096267191,0
5234022,52340227,0.064516129,0.709677419,0.064516129,0,0,0,0,0.010752688,0.150537634,0
5234023,52340272,0.024902344,0.803222656,0.041503906,0.06640625,0.013671875,0.015625,0.0078125,0.004882813,0.021972656,0
5234024,52340277,0.086666667,0.624166667,0.061666667,0.063333333,0.016666667,0.095833333,0.010833333,0.004166667,0.036666667,0
5234121,52341222,0.036384096,0.890847712,0.020255064,0.015753938,0.032258065,0.001500375,0.00300075,0,0,0
5234122,52341227,0.074115877,0.712189616,0.036869827,0.067343868,0.031978932,0.041760722,0.014672686,0,0.002257336,0.018811136
5234123,52341272,0.020255064,0.879594899,0.024381095,0.053263316,0.010877719,0.006751688,0.004876219,0,0,0
5234124,52341277,0.058602554,0.871900826,0.025169046,0.0202855,0,0.007513148,0.016528926,0,0,0
5234221,52342222,0.040286145,0.906626506,0.000753012,0.014307229,0.000753012,0.001506024,0.013554217,0,0,0.022213855
5234222,52342227,0.138784696,0.648537134,0.0060015,0.100150038,0.014628657,0.01987997,0.049887472,0,0,0.022130533
5234223,52342272,0.028248588,0.926177024,0.006779661,0.004519774,0.000753296,0.001883239,0.006403013,0,0,0.025235405
5234224,52342277,0.089748404,0.795343597,0.006383778,0.04506196,0.00413068,0.010889974,0.048441607,0,0,0
5234321,52343222,0.03156708,0.918827508,0.013904547,0.013904547,0,0.001127396,0.001878993,0,0,0.018789929
5234322,52343227,0.043559895,0.877581675,0.010514457,0.020277882,0.006383778,0.001877582,0.019526849,0,0,0.020277882
5234323,52343272,0.144252442,0.795266717,0.002629602,0.023666416,0.004883546,0.006761833,0.006761833,0,0,0.015777611
5234324,52343277,0.158211199,0.689214581,0.008267569,0.047726419,0.009394964,0.009019166,0.046599023,0,0,0.03156708
5234421,52344222,0.109357384,0.859827133,0.006012777,0.006012777,0.016535137,0.000375799,0.001878993,0,0,0
5234422,52344227,0.265636775,0.623963828,0.010550113,0.04559156,0.035795026,0.011303693,0.007159005,0,0,0
5234423,52344272,0.18291306,0.73692134,0.006021829,0.024087317,0.000376364,0.000752729,0.015430937,0,0,0.033496425
5234424,52344277,0.165662651,0.797439759,0.00188253,0.027108434,0.006024096,0.001129518,0.000753012,0,0,0
5234521,52345222,0.180346386,0.776731928,0.006400602,0.022966867,0.004141566,0.000376506,0.005271084,0,0,0.00376506
5234522,52345227,0.146405721,0.78923598,0.006021829,0.039894618,0.012796387,0.00263455,0.003010915,0,0,0
5234523,52345272,0.039533133,0.951054217,0.002259036,0.006777108,0,0.000376506,0,0,0,0
5234524,52345277,0.101394648,0.869581606,0.000376932,0.015454203,0.010177158,0,0.003015454,0,0,0
5234621,52346222,0.021116139,0.974358974,0.003393665,0.001131222,0,0,0,0,0,0
5234622,52346227,0.059532781,0.911454408,0.00037679,0.010550113,0.012057272,0.001883949,0.004144687,0,0,0
5234623,52346272,0.031662269,0.94911421,0.000376932,0.008292499,0.009800226,0.000376932,0.000376932,0,0,0
5234624,52346277,0.016208066,0.968714663,0.000376932,0.005277045,0.002638522,0.006030908,0.000753864,0,0,0
5234721,52347222,0.030908406,0.930267622,0.00414625,0.015831135,0.004900113,0.002638522,0.011307953,0,0,0
5234722,52347227,0.001887505,0.993582484,0.000755002,0,0,0,0.003775009,0,0,0
5234723,52347272,0.02568946,0.962976955,0.003022289,0.007177937,0,0.000755572,0.000377786,0,0,0
5234724,52347277,0.008311296,0.985266339,0.003777862,0.002644503,0,0,0,0,0,0
5234032,52340327,0,0.133333333,0.833333333,0,0,0,0,0,0.033333333,0
5234033,52340372,0.124521073,0.19348659,0.037356322,0.33045977,0,0.181034483,0.105363985,0.005747126,0.022030651,0
5234034,52340377,0,0.5,0.5,0,0,0,0,0,0,0
5234131,52341322,0.127543036,0.562597809,0.024647887,0.160406886,0.01486698,0.031690141,0.074334898,0,0.003912363,0
5234132,52341327,0.025334272,0.794510908,0.033779029,0.040112597,0.005629838,0.062631949,0,0,0.038001407,0
5234133,52341372,0.140660165,0.708552138,0.007876969,0.033383346,0.012753188,0.008627157,0.088147037,0,0,0
5234134,52341377,0.070583747,0.59671881,0.011446013,0.19152995,0.047310187,0.051125525,0.009538344,0,0.005723006,0.016024418
5234231,52342322,0.2081142,0.646130729,0.015777611,0.071374906,0.004132231,0.018031555,0.033057851,0,0,0.003380917
5234232,52342327,0.156273479,0.752066116,0.006010518,0.041322314,0.007888805,0.013523666,0.009015778,0,0,0.013899324
5234233,52342372,0.066867017,0.898196844,0.007137491,0.015401953,0,0.001126972,0.011269722,0,0,0
5234234,52342377,0.033821871,0.928222473,0.014280346,0.00526118,0.009770763,0.005636979,0.003006389,0,0,0
5234331,52343322,0.045437477,0.849793466,0.01126549,0.016522719,0,0.040180248,0.001126549,0,0,0.035674052
5234332,52343327,0.085617724,0.797221179,0.003379647,0.032294405,0.004506196,0.064964326,0.003755163,0,0,0.008261359
5234333,52343372,0.137866266,0.752441773,0.015401953,0.05634861,0.009767092,0.007137491,0.021036814,0,0,0
5234334,52343377,0.082862524,0.867043315,0.003389831,0.027495292,0.004519774,0.000376648,0.0086629,0,0,0.005649718
5234431,52344322,0.13639789,0.747550867,0.007159005,0.01544838,0.0146948,0.005275057,0.008289375,0,0,0.065184627
5234432,52344327,0.055263158,0.90037594,0.00112782,0.008646617,0.014661654,0.003007519,0.00112782,0,0,0.015789474
5234433,52344372,0.084962406,0.891729323,0.002631579,0.007894737,0.001879699,0.002255639,0.008646617,0,0,0
5234434,52344377,0.086563794,0.882197968,0.000752729,0.014678209,0.006774558,0.006398193,0.00263455,0,0,0
5234531,52345322,0.036869827,0.948457487,0.002257336,0.005643341,0,0,0.006772009,0,0,0
5234532,52345327,0.048247267,0.938560121,0.001507727,0.005277045,0,0.000753864,0.005653977,0,0,0
5234533,52345372,0.094232944,0.870335469,0.014323407,0.011307953,0.00640784,0.000753864,0.002638522,0,0,0
5234534,52345377,0.170557229,0.75376506,0.00188253,0.023343373,0.00376506,0.003388554,0.00564759,0,0,0.037650602
5234631,52346322,0.050188679,0.944150943,0,0.005660377,0,0,0,0,0,0
5234632,52346327,0.032027129,0.960437076,0.002260739,0.001507159,0,0.00037679,0.003391108,0,0,0
5234633,52346372,0.005275057,0.951770912,0.022984175,0,0,0.019969857,0,0,0,0
5234634,52346377,0.002644503,0.995844352,0.000755572,0.000755572,0,0,0,0,0,0
5234731,52347322,0.014345036,0.976972442,0.000755002,0.004907512,0,0,0.003020008,0,0,0
5234732,52347327,0.007544323,0.989060732,0.001131648,0.001508865,0,0,0.000754432,0,0,0
5234733,52347372,0.029045643,0.949453037,0.006035458,0.00490381,0.003394945,0,0.007167107,0,0,0
5234734,52347377,0.03130894,0.952847982,0,0.007167107,0.003017729,0.000377216,0.005281026,0,0,0
5234041,52340422,0.013921114,0.64037123,0.150812065,0.122969838,0,0.016241299,0,0,0.055684455,0
5234042,52340427,0.005747126,0.350574713,0.522988506,0.017241379,0,0.017241379,0,0.017241379,0.068965517,0
5234141,52341422,0.186751796,0.605746209,0.011971269,0.11971269,0.008778931,0.030327215,0.007182761,0.003990423,0.025538707,0
5234142,52341427,0.135168961,0.004380476,0.023779725,0.398623279,0.012515645,0.23028786,0.16583229,0.000625782,0.028785982,0
5234143,52341472,0.287110109,0.443442315,0.003757986,0.141676062,0.024426907,0.01578354,0.083051484,0,0,0.000751597
5234144,52341477,0.281695424,0.152288072,0.004876219,0.468867217,0.029257314,0.028507127,0.034508627,0,0,0
5234241,52342422,0.375750751,0.267267267,0.005255255,0.222972973,0.025525526,0.030405405,0.072822823,0,0,0
5234242,52342427,0.245403377,0.45065666,0.020637899,0.150093809,0.051031895,0.021763602,0.043527205,0,0,0.016885553
5234243,52342472,0.145324822,0.693578671,0.010889974,0.076980849,0.010514457,0.007510327,0.055200901,0,0,0
5234244,52342477,0.264484575,0.549285177,0.012039127,0.09668924,0.002633559,0.011286682,0.039879609,0,0,0.023702032
5234341,52343422,0.178463855,0.670180723,0.004894578,0.08621988,0.003388554,0.010165663,0.046686747,0,0,0
5234342,52343427,0.078136739,0.856498873,0.012772352,0.030428249,0.007513148,0.002253944,0.012396694,0,0,0
5234343,52343472,0.146882044,0.722764838,0.007137491,0.066115702,0.00864012,0.01014275,0.038317055,0,0,0
5234344,52343477,0.073363431,0.837471783,0.009405568,0.039879609,0.023325809,0.012039127,0.004514673,0,0,0
5234441,52344422,0.163219255,0.649116209,0.008649868,0.117713426,0.018051899,0.018051899,0.025197443,0,0,0
5234442,52344427,0.053107345,0.925423729,0.000753296,0.016949153,0,0.002259887,0.001506591,0,0,0
5234443,52344472,0.042216359,0.94270637,0.001130795,0.009046363,0.000753864,0.002638522,0.001507727,0,0,0
5234444,52344477,0.072940287,0.828420257,0.014739229,0.030990174,0.007936508,0.016628874,0.028344671,0,0,0
5234541,52345422,0.015442561,0.966478343,0.0173258,0.000753296,0,0,0,0,0,0
5234542,52345427,0.136620248,0.779074144,0.0052691,0.04704554,0.004516372,0.008656379,0.018818216,0,0,0
5234543,52345472,0.090463626,0.866943083,0,0.022992838,0.006784772,0.00414625,0.008669431,0,0,0
5234544,52345477,0.056959638,0.90607318,0.003394945,0.017351943,0.000754432,0.001131648,0.014334214,0,0,0
5234641,52346422,0.060686016,0.913682623,0.003015454,0.010931021,0.008669431,0.000753864,0.002261591,0,0,0
5234642,52346427,0.047924528,0.925283019,0.002264151,0.015471698,0.002264151,0.003396226,0.003396226,0,0,0
5234643,52346472,0.001549787,0.969004262,0.015110422,0.000774893,0.004649361,0.000774893,0.008136381,0,0,0
5234644,52346477,0.006033183,0.9913273,0.00188537,0.000754148,0,0,0,0,0,0
5234741,52347422,0.008320726,0.961043873,0.009833585,0.003025719,0.003782148,0.010590015,0.003403933,0,0,0
5234742,52347427,0.007169811,0.977735849,0.001886792,0.003396226,0,0.009811321,0,0,0,0
5234743,52347472,0.000755002,0.979614949,0.001132503,0.000377501,0.001887505,0.016232541,0,0,0,0
5234744,52347477,0.021172023,0.964083176,0.001512287,0.00831758,0,0.000756144,0.00415879,0,0,0
5234051,52340522,0,0.083333333,0.666666667,0,0,0,0,0,0.25,0
5234052,52340527,0,0,0.833333333,0,0,0,0,0,0.166666667,0
5234151,52341522,0.001883239,0.016007533,0,0.389830508,0.009416196,0.446327684,0.032956685,0,0.103578154,0
5234152,52341527,0.046028211,0.242019302,0.03043801,0.408314774,0.019302153,0.20935412,0.013363029,0.001484781,0.026726058,0.002969562
5234153,52341572,0.121291776,0.140067593,0.003755163,0.583927901,0.055200901,0.054825385,0.037176117,0,0.003755163,0
5234154,52341577,0.206015038,0.204511278,0.010526316,0.387593985,0.07443609,0.046616541,0.070300752,0,0,0
5234251,52342522,0.122978563,0.308762693,0.007145543,0.448664912,0.007521625,0.057164347,0.041368936,0,0,0.006393381
5234252,52342527,0.1243426,0.316679189,0.017655898,0.368144252,0.04620586,0.05785124,0.069120962,0,0,0
5234253,52342572,0.082299887,0.715144682,0.004133784,0.101465614,0.014280346,0.029688087,0.039083051,0,0,0.013904547
5234254,52342577,0.18933133,0.572126221,0.00150263,0.135612322,0.020661157,0.022915101,0.052592036,0,0,0.005259204
5234351,52343522,0.132656896,0.768132281,0.013528749,0.063885757,0,0.008267569,0.013528749,0,0,0
5234352,52343527,0.182297552,0.600753296,0.007532957,0.09905838,0.021468927,0.043691149,0.022975518,0,0,0.022222222
5234353,52343572,0.123163842,0.751412429,0.003389831,0.060263653,0.019585687,0.013559322,0.012052731,0,0,0.016572505
5234354,52343577,0.10496614,0.800601956,0.004890895,0.049285177,0.007524454,0.009781791,0.007900677,0,0,0.015048909
5234451,52344522,0.023018868,0.959622642,0.000377358,0.009811321,0.000377358,0.003396226,0.003396226,0,0,0
5234452,52344527,0.025225904,0.958584337,0.004141566,0.006400602,0,0.00564759,0,0,0,0
5234453,52344572,0.005271084,0.987575301,0.001506024,0.003388554,0,0.002259036,0,0,0,0
5234454,52344577,0.071993969,0.871466265,0.013946476,0.026385224,0.002638522,0.007538636,0.006030908,0,0,0
5234551,52345522,0.039969834,0.954751131,0,0.004901961,0,0,0.000377074,0,0,0
5234552,52345527,0.067093856,0.896343762,0.005653977,0.012061817,0.003015454,0.001507727,0.014323407,0,0,0
5234553,52345572,0.006784772,0.940821711,0.045608745,0.000376932,0,0.00414625,0.002261591,0,0,0
5234554,52345577,0.016572505,0.932580038,0.01920904,0.001129944,0,0.000753296,0.029755179,0,0,0
5234651,52346522,0.058047493,0.915567282,0.002638522,0.014700339,0.001507727,0.005653977,0.001884659,0,0,0
5234652,52346527,0.003775009,0.990562476,0.003020008,0.001510004,0,0.001132503,0,0,0,0
5234653,52346572,0.029056604,0.958490566,0.000377358,0.006415094,0.004528302,0.001132075,0,0,0,0
5234654,52346577,0.005289006,0.97733283,0.004155648,0.006044579,0.006044579,0.001133359,0,0,0,0
5234751,52347522,0.001133787,0.986394558,0.004157218,0.00718065,0,0,0.001133787,0,0,0
5234752,52347527,0.010192525,0.974707437,0.010947527,0.001132503,0,0.001510004,0.001510004,0,0,0
5234753,52347572,0.060777652,0.893922235,0.002265006,0.030200076,0,0.001510004,0.011325028,0,0,0
5234754,52347577,0.067220544,0.901057402,0.001132931,0.025679758,0,0.001510574,0.003398792,0,0,0
5234062,52340627,0.00234192,0,0.004683841,0.428571429,0.056206089,0.468384075,0.00234192,0,0.037470726,0
5234063,52340672,0,0.005859375,0,0.404296875,0.005859375,0.296875,0.25390625,0.001953125,0.03125,0
5234064,52340677,0.121616162,0.004848485,0.002828283,0.553939394,0.038383838,0.246868687,0.023838384,0,0.007676768,0
5234161,52341622,0.089558233,0.042570281,0.042570281,0.473895582,0.05060241,0.167871486,0.081927711,0,0.02811245,0.022891566
5234162,52341627,0.219834087,0.031674208,0.005656109,0.46907994,0.058446456,0.099924585,0.115384615,0,0,0
5234163,52341672,0.223056703,0.532857679,0.0184003,0.138941044,0.021404431,0.023657529,0.041682313,0,0,0
5234164,52341677,0.361272798,0.319751649,0.038028716,0.156383392,0.01241754,0.029491657,0.082654249,0,0,0
5234261,52342622,0.145003757,0.709616829,0.036438768,0.031555222,0.0202855,0.037190083,0.019909842,0,0,0
5234262,52342627,0.280075188,0.484962406,0.077443609,0.05075188,0.022556391,0.015037594,0.045488722,0,0,0.023684211
5234263,52342672,0.304625799,0.497931553,0.02143663,0.068822866,0.016923656,0.017675818,0.050770967,0,0,0.021812712
5234264,52342677,0.492301915,0.212542246,0.043935411,0.119414195,0.003755163,0.034923019,0.083364626,0,0,0.009763425
5234361,52343622,0.4208349,0.270026326,0.009402031,0.162467093,0.045505829,0.018804062,0.042121098,0,0,0.030838661
5234362,52343627,0.347760632,0.339480617,0.009409108,0.167482123,0.025592774,0.03312006,0.035001882,0,0,0.042152804
5234363,52343672,0.226691729,0.590601504,0.012030075,0.098120301,0.017293233,0.015789474,0.033082707,0,0,0.006390977
5234364,52343677,0.164218456,0.786817326,0.002636535,0.034274953,0,0.002636535,0.004519774,0,0,0.004896422
5234461,52344622,0.183565775,0.667923106,0.005653977,0.062570675,0.02336977,0.00640784,0.030154542,0,0,0.020354316
5234462,52344627,0.087316522,0.883327061,0,0.027474595,0,0.001881822,0,0,0,0
5234463,52344672,0.17212806,0.697551789,0.021092279,0.05047081,0.020715631,0.020715631,0.007532957,0,0,0.009792844
5234464,52344677,0.032003012,0.931099398,0,0.007153614,0,0.001506024,0.002635542,0,0,0.02560241
5234561,52345622,0.06370147,0.885789672,0.000753864,0.013569544,0.013192612,0.001507727,0.006030908,0,0,0.015454203
5234562,52345627,0.03021148,0.953927492,0.001132931,0.00641994,0,0.001132931,0.007175227,0,0,0
5234563,52345672,0.046055115,0.854284636,0.016987542,0.035485089,0.016232541,0.012457531,0.016232541,0,0,0.002265006
5234564,52345677,0.028259231,0.960060286,0.00037679,0.007159005,0,0,0.004144687,0,0,0
5234661,52346622,0.029788839,0.889140271,0.017722474,0.023755656,0.013574661,0.003393665,0.00188537,0,0,0.020739065
5234662,52346627,0.005405405,0.955212355,0.004247104,0.007335907,0.007722008,0.001930502,0.018146718,0,0,0
5234663,52346672,0.104567761,0.805964515,0.003775009,0.047565119,0.018497546,0.004907512,0.014722537,0,0,0
5234664,52346677,0.010215664,0.924706773,0.012485812,0.00908059,0.000378358,0.003405221,0.039727582,0,0,0
