mesh_7,mesh_code,NL2003count,NL2003sum,NL2003mean
"5537261","55372622",35,27,0.771428571428571
"5537262","55372627",35,82,2.34285714285714
"5537263","55372672",35,24,0.685714285714286
"5537264","55372677",35,141,4.02857142857143
"5537361","55373622",36,36,1
"5537362","55373627",36,92,2.55555555555556
"5537363","55373672",36,135,3.75
"5537364","55373677",39,162,4.15384615384615
"5537461","55374622",38,253,6.65789473684211
"5537462","55374627",35,604,17.2571428571429
"5537463","55374672",36,0,0
"5537464","55374677",35,87,2.48571428571429
"5537071","55370722",37,275,7.43243243243243
"5537072","55370727",38,152,4
"5537073","55370772",39,342,8.76923076923077
"5537074","55370777",35,106,3.02857142857143
"5537171","55371722",35,438,12.5142857142857
"5537172","55371727",35,109,3.11428571428571
"5537173","55371772",35,226,6.45714285714286
"5537174","55371777",35,101,2.88571428571429
"5537271","55372722",35,165,4.71428571428571
"5537272","55372727",36,79,2.19444444444444
"5537273","55372772",36,114,3.16666666666667
"5537274","55372777",39,24,0.615384615384615
"5537371","55373722",39,120,3.07692307692308
"5537372","55373727",35,33,0.942857142857143
"5537373","55373772",35,131,3.74285714285714
"5537374","55373777",35,104,2.97142857142857
"5537471","55374722",35,235,6.71428571428571
"5537472","55374727",35,128,3.65714285714286
"5537473","55374772",35,228,6.51428571428571
"5537474","55374777",35,159,4.54285714285714
"5537571","55375722",35,0,0
"5537572","55375727",39,90,2.30769230769231
"5537573","55375772",40,0,0
"5537574","55375777",35,0,0
"5538001","55380022",35,154,4.4
"5538002","55380027",35,224,6.4
"5538003","55380072",35,113,3.22857142857143
"5538004","55380077",35,217,6.2
"5538101","55381022",35,105,3
"5538102","55381027",37,144,3.89189189189189
"5538103","55381072",36,54,1.5
"5538104","55381077",39,104,2.66666666666667
"5538201","55382022",39,81,2.07692307692308
"5538202","55382027",34,128,3.76470588235294
"5538203","55382072",35,47,1.34285714285714
"5538204","55382077",35,126,3.6
"5538301","55383022",35,69,1.97142857142857
"5538302","55383027",36,106,2.94444444444444
"5538303","55383072",35,99,2.82857142857143
"5538304","55383077",35,90,2.57142857142857
"5538401","55384022",35,107,3.05714285714286
"5538402","55384027",38,114,3
"5538403","55384072",39,132,3.38461538461538
"5538404","55384077",37,120,3.24324324324324
"5538501","55385022",36,147,4.08333333333333
"5538502","55385027",35,142,4.05714285714286
"5538503","55385072",35,5,0.142857142857143
"5538504","55385077",35,183,5.22857142857143
"5538601","55386022",35,0,0
"5538602","55386027",35,28,0.8
"5538603","55386072",35,0,0
"5538604","55386077",37,0,0
"5538011","55380122",35,814,23.2571428571429
"5538012","55380127",38,1882,49.5263157894737
"5538013","55380172",37,518,14
"5538014","55380177",38,597,15.7105263157895
"5538111","55381122",39,354,9.07692307692308
"5538112","55381127",35,460,13.1428571428571
"5538113","55381172",35,294,8.4
"5538114","55381177",30,519,17.3
"5538211","55382122",35,540,15.4285714285714
"5538212","55382127",35,542,15.4857142857143
"5538213","55382172",35,647,18.4857142857143
"5538214","55382177",35,685,19.5714285714286
"5538311","55383122",35,258,7.37142857142857
"5538312","55383127",39,521,13.3589743589744
"5538313","55383172",38,210,5.52631578947368
"5538314","55383177",37,572,15.4594594594595
"5538411","55384122",37,250,6.75675675675676
"5538412","55384127",35,693,19.8
"5538413","55384172",35,144,4.11428571428571
"5538414","55384177",35,539,15.4
"5538511","55385122",35,167,4.77142857142857
"5538512","55385127",35,704,20.1142857142857
"5538513","55385172",35,221,6.31428571428571
"5538514","55385177",35,1114,31.8285714285714
"5538611","55386122",35,7,0.2
"5538612","55386127",40,271,6.775
"5538613","55386172",39,0,0
"5538614","55386177",35,0,0
"5538021","55380222",37,1766,47.7297297297297
"5538022","55380227",35,811,23.1714285714286
"5538023","55380272",35,1066,30.4571428571429
"5538024","55380277",35,1215,34.7142857142857
"5538121","55381222",35,378,10.8
"5538122","55381227",35,1044,29.8285714285714
"5538123","55381272",35,278,7.94285714285714
"5538124","55381277",36,526,14.6111111111111
"5538221","55382222",35,557,15.9142857142857
"5538222","55382227",40,814,20.35
"5538223","55382272",40,427,10.675
"5538224","55382277",35,391,11.1714285714286
"5538321","55383222",36,234,6.5
"5538322","55383227",35,244,6.97142857142857
"5538323","55383272",35,304,8.68571428571429
"5538324","55383277",35,154,4.4
"5538421","55384222",35,643,18.3714285714286
"5538422","55384227",35,161,4.6
"5538423","55384272",35,843,24.0857142857143
"5538424","55384277",35,210,6
"5538521","55385222",35,977,27.9142857142857
"5538522","55385227",40,300,7.5
"5538523","55385272",40,1422,35.55
"5538524","55385277",35,283,8.08571428571429
"5538621","55386222",35,977,27.9142857142857
"5538622","55386227",35,347,9.91428571428571
"5538623","55386272",35,38,1.08571428571429
"5538624","55386277",35,328,9.37142857142857
"5538721","55387222",35,0,0
"5538722","55387227",35,43,1.22857142857143
"5538723","55387272",35,0,0
"5538724","55387277",35,0,0
"5538031","55380322",35,268,7.65714285714286
"5538032","55380327",35,293,8.37142857142857
"5538033","55380372",35,910,26
"5538034","55380377",38,636,16.7368421052632
"5538131","55381322",37,1037,28.027027027027
"5538132","55381327",38,643,16.9210526315789
"5538133","55381372",39,656,16.8205128205128
"5538134","55381377",36,536,14.8888888888889
"5538231","55382322",35,486,13.8857142857143
"5538232","55382327",35,174,4.97142857142857
"5538233","55382372",35,438,12.5142857142857
"5538234","55382377",35,195,5.57142857142857
"5538331","55383322",35,443,12.6571428571429
"5538332","55383327",35,296,8.45714285714286
"5538333","55383372",35,172,4.91428571428571
"5538334","55383377",37,189,5.10810810810811
"5538431","55384322",36,125,3.47222222222222
"5538432","55384327",39,171,4.38461538461539
"5538433","55384372",40,173,4.325
"5538434","55384377",35,379,10.8285714285714
"5538531","55385322",35,163,4.65714285714286
"5538532","55385327",35,230,6.57142857142857
"5538533","55385372",35,238,6.8
"5538534","55385377",36,194,5.38888888888889
"5538631","55386322",35,182,5.2
"5538632","55386327",35,124,3.54285714285714
"5538633","55386372",35,183,5.22857142857143
"5538634","55386377",35,111,3.17142857142857
"5538731","55387322",35,277,7.91428571428571
"5538732","55387327",39,113,2.8974358974359
"5538733","55387372",40,30,0.75
"5538734","55387377",36,147,4.08333333333333
"5538041","55380422",40,264,6.6
"5538042","55380427",35,131,3.74285714285714
"5538043","55380472",37,540,14.5945945945946
"5538044","55380477",35,112,3.2
"5538141","55381422",35,535,15.2857142857143
"5538142","55381427",35,116,3.31428571428571
"5538143","55381472",35,157,4.48571428571429
"5538144","55381477",35,60,1.71428571428571
"5538241","55382422",35,106,3.02857142857143
"5538242","55382427",35,59,1.68571428571429
"5538243","55382472",35,99,2.82857142857143
"5538244","55382477",38,78,2.05263157894737
"5538341","55383422",37,114,3.08108108108108
"5538342","55383427",38,111,2.92105263157895
"5538343","55383472",39,164,4.20512820512821
"5538344","55383477",35,177,5.05714285714286
"5538441","55384422",35,137,3.91428571428571
"5538442","55384427",35,169,4.82857142857143
"5538443","55384472",35,179,5.11428571428571
"5538444","55384477",35,152,4.34285714285714
"5538541","55385422",35,147,4.2
"5538542","55385427",35,192,5.48571428571429
"5538543","55385472",35,152,4.34285714285714
"5538544","55385477",35,334,9.54285714285714
"5538641","55386422",35,132,3.77142857142857
"5538642","55386427",40,164,4.1
"5538643","55386472",39,130,3.33333333333333
"5538644","55386477",36,124,3.44444444444444
"5538741","55387422",36,123,3.41666666666667
"5538742","55387427",35,120,3.42857142857143
"5538743","55387472",35,169,4.82857142857143
"5538744","55387477",35,232,6.62857142857143
"5538051","55380522",34,107,3.14705882352941
"5538052","55380527",35,99,2.82857142857143
"5538053","55380572",34,87,2.55882352941176
"5538054","55380577",35,105,3
"5538151","55381522",35,48,1.37142857142857
"5538152","55381527",37,155,4.18918918918919
"5538153","55381572",35,81,2.31428571428571
"5538154","55381577",40,176,4.4
"5538251","55382522",40,54,1.35
"5538252","55382527",35,123,3.51428571428571
"5538253","55382572",37,111,3
"5538254","55382577",35,130,3.71428571428571
"5538351","55383522",35,167,4.77142857142857
"5538352","55383527",35,203,5.8
"5538353","55383572",35,284,8.11428571428571
"5538354","55383577",35,278,7.94285714285714
"5538451","55384522",35,319,9.11428571428571
"5538452","55384527",35,260,7.42857142857143
"5538453","55384572",35,229,6.54285714285714
"5538454","55384577",37,421,11.3783783783784
"5538551","55385522",35,158,4.51428571428571
"5538552","55385527",40,430,10.75
"5538553","55385572",40,213,5.325
"5538554","55385577",35,615,17.5714285714286
"5538651","55386522",35,140,4
"5538652","55386527",35,260,7.42857142857143
"5538653","55386572",35,146,4.17142857142857
"5538654","55386577",35,164,4.68571428571429
"5538751","55387522",35,142,4.05714285714286
"5538752","55387527",35,180,5.14285714285714
"5538753","55387572",35,178,5.08571428571429
"5538754","55387577",35,247,7.05714285714286
"5538061","55380622",35,190,5.42857142857143
"5538062","55380627",40,138,3.45
"5538063","55380672",40,159,3.975
"5538064","55380677",35,223,6.37142857142857
"5538161","55381622",38,559,14.7105263157895
"5538162","55381627",35,254,7.25714285714286
"5538163","55381672",35,671,19.1714285714286
"5538164","55381677",35,226,6.45714285714286
"5538261","55382622",35,247,7.05714285714286
"5538262","55382627",35,217,6.2
"5538263","55382672",35,286,8.17142857142857
"5538264","55382677",35,640,18.2857142857143
"5538361","55383622",35,713,20.3714285714286
"5538362","55383627",35,1140,32.5714285714286
"5538363","55383672",35,918,26.2285714285714
"5538364","55383677",40,1075,26.875
"5538461","55384622",38,859,22.6052631578947
"5538462","55384627",37,1082,29.2432432432432
"5538463","55384672",38,581,15.2894736842105
"5538464","55384677",35,890,25.4285714285714
"5538561","55385622",35,340,9.71428571428571
"5538562","55385627",35,323,9.22857142857143
"5538563","55385672",35,538,15.3714285714286
"5538564","55385677",35,179,5.11428571428571
"5538661","55386622",35,289,8.25714285714286
"5538662","55386627",35,150,4.28571428571429
"5538663","55386672",35,226,6.45714285714286
"5538664","55386677",35,177,5.05714285714286
"5538761","55387622",35,361,10.3142857142857
"5538762","55387627",37,448,12.1081081081081
"5538763","55387672",37,1054,28.4864864864865
"5538764","55387677",38,634,16.6842105263158
"5538071","55380722",35,242,6.91428571428571
"5538072","55380727",35,435,12.4285714285714
"5538073","55380772",33,378,11.4545454545455
"5538074","55380777",35,431,12.3142857142857
"5538171","55381722",35,332,9.48571428571429
"5538172","55381727",35,576,16.4571428571429
"5538173","55381772",36,175,4.86111111111111
"5538174","55381777",35,423,12.0857142857143
"5538271","55382722",35,181,5.17142857142857
"5538272","55382727",39,175,4.48717948717949
"5538273","55382772",36,250,6.94444444444444
"5538274","55382777",39,119,3.05128205128205
"5538371","55383722",40,326,8.15
"5538372","55383727",35,108,3.08571428571429
"5538373","55383772",35,216,6.17142857142857
"5538374","55383777",35,118,3.37142857142857
"5538471","55384722",36,285,7.91666666666667
"5538472","55384727",35,108,3.08571428571429
"5538473","55384772",35,600,17.1428571428571
"5538474","55384777",35,262,7.48571428571429
"5538571","55385722",35,652,18.6285714285714
"5538572","55385727",35,199,5.68571428571429
"5538573","55385772",35,415,11.8571428571429
"5538574","55385777",35,258,7.37142857142857
"5538671","55386722",36,353,9.80555555555556
"5538672","55386727",39,480,12.3076923076923
"5538673","55386772",37,311,8.40540540540541
"5538674","55386777",38,807,21.2368421052632
"5538771","55387722",38,386,10.1578947368421
"5538772","55387727",35,428,12.2285714285714
"5538773","55387772",35,216,6.17142857142857
"5538774","55387777",35,194,5.54285714285714
"5539001","55390022",35,619,17.6857142857143
"5539002","55390027",36,746,20.7222222222222
"5539003","55390072",35,168,4.8
"5539004","55390077",40,223,5.575
"5539101","55391022",36,208,5.77777777777778
"5539102","55391027",38,153,4.02631578947368
"5539103","55391072",39,467,11.974358974359
"5539104","55391077",35,125,3.57142857142857
"5539201","55392022",36,182,5.05555555555556
"5539202","55392027",34,131,3.85294117647059
"5539203","55392072",35,104,2.97142857142857
"5539204","55392077",31,60,1.93548387096774
"5539301","55393022",31,60,1.93548387096774
"5539302","55393027",33,27,0.818181818181818
"5539303","55393072",35,107,3.05714285714286
"5539304","55393077",35,24,0.685714285714286
"5539401","55394022",35,102,2.91428571428571
"5539402","55394027",35,12,0.342857142857143
"5539403","55394072",35,180,5.14285714285714
"5539404","55394077",38,60,1.57894736842105
"5539501","55395022",36,100,2.77777777777778
"5539502","55395027",39,30,0.769230769230769
"5539503","55395072",40,124,3.1
"5539504","55395077",35,63,1.8
"5539601","55396022",36,184,5.11111111111111
"5539602","55396027",35,175,5
"5539603","55396072",35,264,7.54285714285714
"5539604","55396077",35,165,4.71428571428571
"5539701","55397022",35,156,4.45714285714286
"5539702","55397027",34,33,0.970588235294118
"5539703","55397072",35,152,4.34285714285714
"5539704","55397077",34,42,1.23529411764706
"5539011","55390122",39,338,8.66666666666667
"5539012","55390127",35,222,6.34285714285714
"5539013","55390172",35,126,3.6
"5539014","55390177",35,200,5.71428571428571
"5539111","55391122",35,133,3.8
"5539112","55391127",35,429,12.2571428571429
"5539113","55391172",35,145,4.14285714285714
"5539114","55391177",35,447,12.7714285714286
"5539211","55392122",35,106,3.02857142857143
"5539212","55392127",35,341,9.74285714285714
"5539213","55392172",35,33,0.942857142857143
"5539214","55392177",35,61,1.74285714285714
"5539311","55393122",35,18,0.514285714285714
"5539312","55393127",39,11,0.282051282051282
"5539313","55393172",36,39,1.08333333333333
"5539314","55393177",39,3,0.0769230769230769
"5539411","55394122",40,27,0.675
"5539412","55394127",35,0,0
"5539413","55394172",37,0,0
"5539414","55394177",34,0,0
"5539511","55395122",35,0,0
"5539512","55395127",26,0,0
"5539513","55395172",34,3,0.0882352941176471
"5539514","55395177",30,0,0
"5539611","55396122",35,3,0.0857142857142857
"5539612","55396127",33,3,0.0909090909090909
"5539613","55396172",34,6,0.176470588235294
"5539614","55396177",34,33,0.970588235294118
"5539711","55397122",34,3,0.0882352941176471
"5539712","55397127",35,0,0
"5539713","55397172",35,0,0
"5539714","55397177",37,0,0
"5539021","55390222",35,30,0.857142857142857
"5539022","55390227",35,21,0.6
"5539023","55390272",35,86,2.45714285714286
"5539024","55390277",35,0,0
"5539121","55391222",35,464,13.2571428571429
"5539122","55391227",38,56,1.47368421052632
"5539123","55391272",35,251,7.17142857142857
"5539124","55391277",40,180,4.5
"5539221","55392222",38,97,2.55263157894737
"5539222","55392227",37,42,1.13513513513514
"5539223","55392272",40,18,0.45
"5539224","55392277",35,3,0.0857142857142857
"5539321","55393222",33,0,0
"5539322","55393227",35,0,0
"5539323","55393272",35,0,0
"5539324","55393277",35,18,0.514285714285714
"5539421","55394222",35,0,0
"5539422","55394227",35,67,1.91428571428571
"5539423","55394272",35,0,0
"5539424","55394277",35,9,0.257142857142857
"5539521","55395222",35,0,0
"5539522","55395227",35,0,0
"5539523","55395272",35,0,0
"5539524","55395277",35,0,0
"5539621","55396222",35,0,0
"5539622","55396227",39,0,0
"5539623","55396272",36,0,0
"5539624","55396277",39,0,0
"5539721","55397222",35,0,0
"5539722","55397227",35,26,0.742857142857143
"5539723","55397272",30,19,0.633333333333333
"5539724","55397277",35,112,3.2
"5539031","55390322",37,62,1.67567567567568
"5539032","55390327",38,130,3.42105263157895
"5539033","55390372",39,12,0.307692307692308
"5539034","55390377",25,107,4.28
"5539131","55391322",35,34,0.971428571428571
"5539132","55391327",32,172,5.375
"5539133","55391372",34,140,4.11764705882353
"5539134","55391377",35,63,1.8
"5539231","55392322",35,48,1.37142857142857
"5539232","55392327",35,21,0.6
"5539233","55392372",35,12,0.342857142857143
"5539234","55392377",34,57,1.67647058823529
"5539331","55393322",36,0,0
"5539332","55393327",35,0,0
"5539333","55393372",35,18,0.514285714285714
"5539334","55393377",35,0,0
"5539431","55394322",35,146,4.17142857142857
"5539432","55394327",35,0,0
"5539433","55394372",35,71,2.02857142857143
"5539434","55394377",40,12,0.3
"5539531","55395322",36,24,0.666666666666667
"5539532","55395327",39,33,0.846153846153846
"5539533","55395372",41,0,0
"5539534","55395377",35,9,0.257142857142857
"5539631","55396322",36,0,0
"5539632","55396327",35,9,0.257142857142857
"5539633","55396372",35,0,0
"5539634","55396377",35,0,0
"5539731","55397322",35,15,0.428571428571429
"5539732","55397327",35,9,0.257142857142857
"5539733","55397372",35,143,4.08571428571429
"5539734","55397377",35,106,3.02857142857143
"5539041","55390422",35,90,2.57142857142857
"5539042","55390427",35,113,3.22857142857143
"5539043","55390472",35,221,6.31428571428571
"5539044","55390477",35,333,9.51428571428571
"5539141","55391422",35,175,5
"5539142","55391427",35,581,16.6
"5539143","55391472",35,39,1.11428571428571
"5539144","55391477",35,208,5.94285714285714
"5539241","55392422",35,65,1.85714285714286
"5539242","55392427",36,111,3.08333333333333
"5539243","55392472",35,67,1.91428571428571
"5539244","55392477",40,43,1.075
"5539341","55393422",35,0,0
"5539342","55393427",40,89,2.225
"5539343","55393472",40,16,0.4
"5539344","55393477",35,259,7.4
"5539441","55394422",40,3,0.075
"5539442","55394427",35,52,1.48571428571429
"5539443","55394472",35,80,2.28571428571429
"5539444","55394477",35,53,1.51428571428571
"5539541","55395422",35,144,4.11428571428571
"5539542","55395427",35,254,7.25714285714286
"5539543","55395472",35,73,2.08571428571429
"5539544","55395477",35,183,5.22857142857143
"5539641","55396422",35,111,3.17142857142857
"5539642","55396427",35,52,1.48571428571429
"5539643","55396472",35,117,3.34285714285714
"5539644","55396477",35,34,0.971428571428571
"5539741","55397422",35,82,2.34285714285714
"5539742","55397427",35,6,0.171428571428571
"5539743","55397472",35,27,0.771428571428571
"5539744","55397477",35,9,0.257142857142857
"5539051","55390522",35,198,5.65714285714286
"5539052","55390527",40,700,17.5
"5539053","55390572",35,676,19.3142857142857
"5539054","55390577",40,1388,34.7
"5539151","55391522",37,504,13.6216216216216
"5539152","55391527",38,764,20.1052631578947
"5539153","55391572",40,244,6.1
"5539154","55391577",35,564,16.1142857142857
"5539251","55392522",39,159,4.07692307692308
"5539252","55392527",35,487,13.9142857142857
"5539253","55392572",34,99,2.91176470588235
"5539254","55392577",34,203,5.97058823529412
"5539351","55393522",34,80,2.35294117647059
"5539352","55393527",32,361,11.28125
"5539353","55393572",35,38,1.08571428571429
"5539354","55393577",35,137,3.91428571428571
"5539451","55394522",35,12,0.342857142857143
"5539452","55394527",35,100,2.85714285714286
"5539453","55394572",35,22,0.628571428571429
"5539454","55394577",35,60,1.71428571428571
"5539551","55395522",35,170,4.85714285714286
"5539552","55395527",35,100,2.85714285714286
"5539553","55395572",35,127,3.62857142857143
"5539554","55395577",35,133,3.8
"5539651","55396522",35,92,2.62857142857143
"5539652","55396527",36,126,3.5
"5539653","55396572",35,10,0.285714285714286
"5539654","55396577",40,114,2.85
"5539751","55397522",37,0,0
"5539752","55397527",38,18,0.473684210526316
"5539753","55397572",40,6,0.15
"5539754","55397577",35,0,0
"5539061","55390622",35,402,11.4857142857143
"5539062","55390627",35,305,8.71428571428571
"5539063","55390672",35,326,9.31428571428571
"5539064","55390677",35,244,6.97142857142857
"5539161","55391622",35,288,8.22857142857143
"5539162","55391627",35,322,9.2
"5539163","55391672",35,153,4.37142857142857
"5539164","55391677",35,215,6.14285714285714
"5539261","55392622",35,126,3.6
"5539262","55392627",35,137,3.91428571428571
"5539263","55392672",35,163,4.65714285714286
"5539264","55392677",35,127,3.62857142857143
"5539361","55393622",35,478,13.6571428571429
"5539362","55393627",35,228,6.51428571428571
"5539363","55393672",35,223,6.37142857142857
"5539364","55393677",35,377,10.7714285714286
"5539461","55394622",35,113,3.22857142857143
"5539462","55394627",39,136,3.48717948717949
"5539463","55394672",35,33,0.942857142857143
"5539464","55394677",40,27,0.675
"5539561","55395622",37,9,0.243243243243243
"5539562","55395627",38,0,0
"5539563","55395672",40,77,1.925
"5539564","55395677",35,0,0
"5539661","55396622",39,350,8.97435897435897
"5539662","55396627",35,59,1.68571428571429
"5539663","55396672",35,295,8.42857142857143
"5539664","55396677",35,139,3.97142857142857
"5539761","55397622",35,48,1.37142857142857
"5539762","55397627",35,119,3.4
"5539763","55397672",35,0,0
"5539764","55397677",35,16,0.457142857142857
"5539071","55390722",35,631,18.0285714285714
"5539072","55390727",35,1135,32.4285714285714
"5539073","55390772",35,392,11.2
"5539074","55390777",35,780,22.2857142857143
"5539171","55391722",35,545,15.5714285714286
"5539172","55391727",38,763,20.0789473684211
"5539173","55391772",35,797,22.7714285714286
"5539174","55391777",40,909,22.725
"5539271","55392722",35,411,11.7428571428571
"5539272","55392727",40,1699,42.475
"5539273","55392772",38,455,11.9736842105263
"5539274","55392777",37,1717,46.4054054054054
"5539371","55393722",40,511,12.775
"5539372","55393727",35,644,18.4
"5539373","55393772",40,289,7.225
"5539374","55393777",35,328,9.37142857142857
"5539471","55394722",36,138,3.83333333333333
"5539472","55394727",35,271,7.74285714285714
"5539473","55394772",35,142,4.05714285714286
"5539474","55394777",35,411,11.7428571428571
"5539571","55395722",35,82,2.34285714285714
"5539572","55395727",35,340,9.71428571428571
"5539573","55395772",35,15,0.428571428571429
"5539574","55395777",35,130,3.71428571428571
"5539671","55396722",35,9,0.257142857142857
"5539672","55396727",35,69,1.97142857142857
"5539673","55396772",35,39,1.11428571428571
"5539674","55396777",35,9,0.257142857142857
"5539771","55397722",35,99,2.82857142857143
"5539772","55397727",35,27,0.771428571428571
"5539773","55397772",35,115,3.28571428571429
"5539774","55397777",35,15,0.428571428571429
"5540001","55400022",40,563,14.075
"5540002","55400027",35,351,10.0285714285714
"5540003","55400072",40,728,18.2
"5540004","55400077",35,284,8.11428571428571
"5540101","55401022",37,326,8.81081081081081
"5540102","55401027",35,343,9.8
"5540103","55401072",35,391,11.1714285714286
"5540104","55401077",35,355,10.1428571428571
"5540201","55402022",35,1240,35.4285714285714
"5540202","55402027",35,468,13.3714285714286
"5540203","55402072",35,1062,30.3428571428571
"5540204","55402077",35,377,10.7714285714286
"5540301","55403022",35,1172,33.4857142857143
"5540302","55403027",35,489,13.9714285714286
"5540303","55403072",35,1243,35.5142857142857
"5540304","55403077",35,711,20.3142857142857
"5540401","55404022",35,638,18.2285714285714
"5540402","55404027",35,493,14.0857142857143
"5540403","55404072",35,643,18.3714285714286
"5540404","55404077",35,321,9.17142857142857
"5540501","55405022",35,449,12.8285714285714
"5540502","55405027",35,222,6.34285714285714
"5540503","55405072",35,209,5.97142857142857
"5540504","55405077",35,198,5.65714285714286
"5540601","55406022",35,194,5.54285714285714
"5540602","55406027",35,127,3.62857142857143
"5540603","55406072",35,138,3.94285714285714
"5540604","55406077",38,105,2.76315789473684
"5540701","55407022",35,110,3.14285714285714
"5540702","55407027",38,95,2.5
"5540703","55407072",35,12,0.342857142857143
"5540704","55407077",40,51,1.275
"5540011","55400122",35,413,11.8
"5540012","55400127",35,152,4.34285714285714
"5540013","55400172",35,462,13.2
"5540014","55400177",35,153,4.37142857142857
"5540111","55401122",35,411,11.7428571428571
"5540112","55401127",35,173,4.94285714285714
"5540113","55401172",35,192,5.48571428571429
"5540114","55401177",35,139,3.97142857142857
"5540211","55402122",35,296,8.45714285714286
"5540212","55402127",35,111,3.17142857142857
"5540213","55402172",35,246,7.02857142857143
"5540214","55402177",35,65,1.85714285714286
"5540311","55403122",35,187,5.34285714285714
"5540312","55403127",37,51,1.37837837837838
"5540313","55403172",35,211,6.02857142857143
"5540314","55403177",40,27,0.675
"5540411","55404122",35,244,6.97142857142857
"5540412","55404127",40,102,2.55
"5540413","55404172",35,285,8.14285714285714
"5540414","55404177",40,268,6.7
"5540511","55405122",39,1124,28.8205128205128
"5540512","55405127",36,1196,33.2222222222222
"5540513","55405172",40,895,22.375
"5540514","55405177",35,997,28.4857142857143
"5540611","55406122",40,187,4.675
"5540612","55406127",35,231,6.6
"5540613","55406172",36,122,3.38888888888889
"5540614","55406177",35,165,4.71428571428571
"5540711","55407122",35,111,3.17142857142857
"5540712","55407127",35,222,6.34285714285714
"5540713","55407172",35,108,3.08571428571429
"5540714","55407177",35,196,5.6
"5540021","55400222",35,135,3.85714285714286
"5540022","55400227",40,149,3.725
"5540023","55400272",35,90,2.57142857142857
"5540024","55400277",40,167,4.175
"5540121","55401222",38,151,3.97368421052632
"5540122","55401227",37,383,10.3513513513514
"5540123","55401272",40,151,3.775
"5540124","55401277",35,339,9.68571428571429
"5540221","55402222",40,118,2.95
"5540222","55402227",35,128,3.65714285714286
"5540223","55402272",41,6,0.146341463414634
"5540224","55402277",35,24,0.685714285714286
"5540321","55403222",38,0,0
"5540322","55403227",35,12,0.342857142857143
"5540323","55403272",35,0,0
"5540324","55403277",35,46,1.31428571428571
"5540421","55404222",35,73,2.08571428571429
"5540422","55404227",35,265,7.57142857142857
"5540423","55404272",35,308,8.8
"5540424","55404277",35,356,10.1714285714286
"5540521","55405222",36,334,9.27777777777778
"5540522","55405227",35,293,8.37142857142857
"5540523","55405272",35,439,12.5428571428571
"5540524","55405277",35,334,9.54285714285714
"5540621","55406222",35,556,15.8857142857143
"5540622","55406227",35,613,17.5142857142857
"5540623","55406272",35,429,12.2571428571429
"5540624","55406277",35,795,22.7142857142857
"5540721","55407222",35,342,9.77142857142857
"5540722","55407227",35,1077,30.7714285714286
"5540723","55407272",36,325,9.02777777777778
"5540724","55407277",35,1215,34.7142857142857
"5540031","55400322",35,167,4.77142857142857
"5540032","55400327",34,134,3.94117647058824
"5540033","55400372",35,166,4.74285714285714
"5540034","55400377",35,150,4.28571428571429
"5540131","55401322",35,225,6.42857142857143
"5540132","55401327",35,156,4.45714285714286
"5540133","55401372",35,156,4.45714285714286
"5540134","55401377",35,93,2.65714285714286
"5540231","55402322",35,185,5.28571428571429
"5540232","55402327",35,70,2
"5540233","55402372",35,191,5.45714285714286
"5540234","55402377",35,110,3.14285714285714
"5540331","55403322",35,200,5.71428571428571
"5540332","55403327",35,48,1.37142857142857
"5540333","55403372",35,291,8.31428571428571
"5540334","55403377",35,66,1.88571428571429
"5540431","55404322",35,471,13.4571428571429
"5540432","55404327",35,108,3.08571428571429
"5540433","55404372",35,408,11.6571428571429
"5540434","55404377",35,134,3.82857142857143
"5540531","55405322",35,270,7.71428571428571
"5540532","55405327",35,158,4.51428571428571
"5540533","55405372",35,275,7.85714285714286
"5540534","55405377",35,418,11.9428571428571
"5540631","55406322",35,376,10.7428571428571
"5540632","55406327",34,311,9.14705882352941
"5540633","55406372",35,558,15.9428571428571
"5540634","55406377",35,291,8.31428571428571
"5540731","55407322",35,713,20.3714285714286
"5540732","55407327",35,245,7
"5540733","55407372",35,942,26.9142857142857
"5540734","55407377",39,295,7.56410256410256
"5540041","55400422",35,150,4.28571428571429
"5540042","55400427",35,149,4.25714285714286
"5540043","55400472",35,158,4.51428571428571
"5540044","55400477",35,121,3.45714285714286
"5540141","55401422",35,121,3.45714285714286
"5540142","55401427",38,128,3.36842105263158
"5540143","55401472",35,75,2.14285714285714
"5540144","55401477",40,149,3.725
"5540241","55402422",35,3,0.0857142857142857
"5540242","55402427",40,47,1.175
"5540243","55402472",35,3,0.0857142857142857
"5540244","55402477",40,6,0.15
"5540341","55403422",35,0,0
"5540342","55403427",40,27,0.675
"5540343","55403472",35,0,0
"5540344","55403477",40,9,0.225
"5540441","55404422",35,49,1.4
"5540442","55404427",40,0,0
"5540443","55404472",37,129,3.48648648648649
"5540444","55404477",38,52,1.36842105263158
"5540541","55405422",40,169,4.225
"5540542","55405427",35,48,1.37142857142857
"5540543","55405472",40,135,3.375
"5540544","55405477",35,30,0.857142857142857
"5540641","55406422",40,156,3.9
"5540642","55406427",35,122,3.48571428571429
"5540643","55406472",40,194,4.85
"5540644","55406477",35,164,4.68571428571429
"5540741","55407422",40,180,4.5
"5540742","55407427",35,301,8.6
"5540743","55407472",36,157,4.36111111111111
"5540744","55407477",35,373,10.6571428571429
"5540051","55400522",40,710,17.75
"5540052","55400527",35,563,16.0857142857143
"5540053","55400572",40,514,12.85
"5540054","55400577",35,944,26.9714285714286
