mesh_code,land_ratio,ratio_clas
"53372427",1.000,more_half
"53372472",1.000,more_half
"53372477",1.000,more_half
"53373422",0.999,more_half
"53373427",1.000,more_half
"53373472",1.000,more_half
"53373477",1.000,more_half
"53374422",1.000,more_half
"53374427",1.000,more_half
"53374472",1.000,more_half
"53374477",1.000,more_half
"53375422",1.000,more_half
"53375427",1.000,more_half
"53375472",0.992,more_half
"53375477",0.924,more_half
"53376422",1.000,more_half
"53376427",1.000,more_half
"53376472",1.000,more_half
"53376477",1.000,more_half
"53377422",1.000,more_half
"53377427",1.000,more_half
"53377472",1.000,more_half
"53377477",1.000,more_half
"53370522",1.000,more_half
"53370527",1.000,more_half
"53370572",1.000,more_half
"53370577",1.000,more_half
"53371522",1.000,more_half
"53371527",1.000,more_half
"53371572",1.000,more_half
"53371577",1.000,more_half
"53372522",1.000,more_half
"53372527",1.000,more_half
"53372572",1.000,more_half
"53372577",1.000,more_half
"53373522",1.000,more_half
"53373527",1.000,more_half
"53373572",1.000,more_half
"53373577",1.000,more_half
"53374522",1.000,more_half
"53374527",1.000,more_half
"53374572",1.000,more_half
"53374577",1.000,more_half
"53375522",1.000,more_half
"53375527",1.000,more_half
"53375572",1.000,more_half
"53375577",1.000,more_half
"53376522",1.000,more_half
"53376527",1.000,more_half
"53376572",1.000,more_half
"53376577",1.000,more_half
"53377522",1.000,more_half
"53377527",1.000,more_half
"53377572",1.000,more_half
"53377577",1.000,more_half
"53370622",1.000,more_half
"53370627",1.000,more_half
"53370672",1.000,more_half
"53370677",1.000,more_half
"53371622",1.000,more_half
"53371627",1.000,more_half
"53371672",1.000,more_half
"53371677",1.000,more_half
"53372622",1.000,more_half
"53372627",1.000,more_half
"53372672",1.000,more_half
"53372677",1.000,more_half
"53373622",1.000,more_half
"53373627",1.000,more_half
"53373672",1.000,more_half
"53373677",1.000,more_half
"53374622",1.000,more_half
"53374627",1.000,more_half
"53374672",1.000,more_half
"53374677",1.000,more_half
"53375622",1.000,more_half
"53375627",1.000,more_half
"53375672",1.000,more_half
"53375677",1.000,more_half
"53376622",1.000,more_half
"53376627",1.000,more_half
"53376672",1.000,more_half
"53376677",1.000,more_half
"53377622",1.000,more_half
"53377627",1.000,more_half
"53377672",1.000,more_half
"53377677",1.000,more_half
"53370722",1.000,more_half
"53370727",1.000,more_half
"53370772",1.000,more_half
"53370777",1.000,more_half
"53371722",1.000,more_half
"53371727",1.000,more_half
"53371772",1.000,more_half
"53371777",1.000,more_half
"53372722",1.000,more_half
"53372727",1.000,more_half
"53372772",1.000,more_half
"53372777",1.000,more_half
"53373722",1.000,more_half
"53373727",0.960,more_half
"53373772",1.000,more_half
"53373777",1.000,more_half
"53374722",1.000,more_half
"53374727",1.000,more_half
"53374772",0.999,more_half
"53374777",1.000,more_half
"53375722",1.000,more_half
"53375727",1.000,more_half
"53375772",1.000,more_half
"53375777",1.000,more_half
"53376722",1.000,more_half
"53376727",1.000,more_half
"53376772",1.000,more_half
"53376777",1.000,more_half
"53377722",1.000,more_half
"53377727",1.000,more_half
"53377772",1.000,more_half
"53377777",1.000,more_half
"53380022",1.000,more_half
"53380027",1.000,more_half
"53380072",1.000,more_half
"53380077",1.000,more_half
"53381022",1.000,more_half
"53381027",1.000,more_half
"53381072",1.000,more_half
"53381077",1.000,more_half
"53382022",1.000,more_half
"53382027",1.000,more_half
"53382072",1.000,more_half
"53382077",1.000,more_half
"53383022",0.988,more_half
"53383027",1.000,more_half
"53383072",1.000,more_half
"53383077",1.000,more_half
"53384022",1.000,more_half
"53384027",1.000,more_half
"53384072",1.000,more_half
"53384077",1.000,more_half
"53385022",1.000,more_half
"53385027",0.971,more_half
"53385072",1.000,more_half
"53385077",0.959,more_half
"53386022",1.000,more_half
"53386027",1.000,more_half
"53386072",1.000,more_half
"53386077",1.000,more_half
"53387022",0.989,more_half
"53387027",1.000,more_half
"53387072",1.000,more_half
"53387077",1.000,more_half
"53380122",0.959,more_half
"53380127",0.999,more_half
"53380172",1.000,more_half
"53380177",0.995,more_half
"53381122",1.000,more_half
"53381127",0.999,more_half
"53381172",1.000,more_half
"53381177",1.000,more_half
"53382122",1.000,more_half
"53382127",1.000,more_half
"53382172",1.000,more_half
"53382177",1.000,more_half
"53383122",1.000,more_half
"53383127",1.000,more_half
"53383172",1.000,more_half
"53383177",1.000,more_half
"53384122",1.000,more_half
"53384127",1.000,more_half
"53384172",1.000,more_half
"53384177",1.000,more_half
"53385122",1.000,more_half
"53385127",1.000,more_half
"53385172",1.000,more_half
"53385177",1.000,more_half
"53386122",1.000,more_half
"53386127",1.000,more_half
"53386172",1.000,more_half
"53386177",1.000,more_half
"53387122",0.999,more_half
"53387127",0.999,more_half
"53387172",1.000,more_half
"53387177",1.000,more_half
"53380222",1.000,more_half
"53380227",1.000,more_half
"53380272",1.000,more_half
"53380277",0.989,more_half
"53381222",1.000,more_half
"53381227",1.000,more_half
"53381272",1.000,more_half
"53381277",1.000,more_half
"53382222",1.000,more_half
"53382227",1.000,more_half
"53382272",0.997,more_half
"53382277",1.000,more_half
"53383222",1.000,more_half
"53383227",1.000,more_half
"53383272",1.000,more_half
"53383277",1.000,more_half
"53384222",1.000,more_half
"53384227",1.000,more_half
"53384272",1.000,more_half
"53384277",1.000,more_half
"53385222",1.000,more_half
"53385227",1.000,more_half
"53385272",1.000,more_half
"53385277",1.000,more_half
"53386222",1.000,more_half
"53386227",1.000,more_half
"53386272",1.000,more_half
"53386277",1.000,more_half
"53387222",1.000,more_half
"53387227",1.000,more_half
"53387272",1.000,more_half
"53387277",1.000,more_half
"53380322",1.000,more_half
"53380327",1.000,more_half
"53380372",1.000,more_half
"53380377",1.000,more_half
"53381322",1.000,more_half
"53381327",1.000,more_half
"53381372",1.000,more_half
"53381377",1.000,more_half
"53382322",1.000,more_half
"53382327",1.000,more_half
"53382372",1.000,more_half
"53382377",1.000,more_half
"53383322",0.999,more_half
"53383327",1.000,more_half
"53383372",1.000,more_half
"53383377",1.000,more_half
"53384322",1.000,more_half
"53384327",1.000,more_half
"53384372",1.000,more_half
"53384377",1.000,more_half
"53385322",1.000,more_half
"53385327",1.000,more_half
"53385372",1.000,more_half
"53385377",1.000,more_half
"53386322",1.000,more_half
"53386327",0.997,more_half
"53386372",1.000,more_half
"53386377",1.000,more_half
"53387322",1.000,more_half
"53387327",1.000,more_half
"53387372",1.000,more_half
"53387377",1.000,more_half
"53380422",0.991,more_half
"53380427",0.998,more_half
"53380472",1.000,more_half
"53380477",1.000,more_half
"53381422",1.000,more_half
"53381427",0.964,more_half
"53381472",1.000,more_half
"53381477",0.839,more_half
"53382422",0.997,more_half
"53382427",1.000,more_half
"53382472",1.000,more_half
"53382477",1.000,more_half
"53383422",1.000,more_half
"53383427",1.000,more_half
"53383472",1.000,more_half
"53383477",1.000,more_half
"53384422",0.992,more_half
"53384427",1.000,more_half
"53384472",1.000,more_half
"53384477",1.000,more_half
"53385422",1.000,more_half
"53385427",0.991,more_half
"53385472",1.000,more_half
"53385477",1.000,more_half
"53386422",0.995,more_half
"53386427",1.000,more_half
"53386472",1.000,more_half
"53386477",1.000,more_half
"53387422",1.000,more_half
"53387427",1.000,more_half
"53387472",1.000,more_half
"53387477",1.000,more_half
"53380522",1.000,more_half
"53380527",1.000,more_half
"53380572",1.000,more_half
"53380577",1.000,more_half
"53381522",1.000,more_half
"53381527",1.000,more_half
"53381572",0.965,more_half
"53381577",0.986,more_half
"53382522",0.988,more_half
"53382527",0.875,more_half
"53382572",1.000,more_half
"53382577",1.000,more_half
"53383522",1.000,more_half
"53383527",1.000,more_half
"53383572",1.000,more_half
"53383577",1.000,more_half
"53384522",1.000,more_half
"53384527",1.000,more_half
"53384572",1.000,more_half
"53384577",1.000,more_half
"53385522",1.000,more_half
"53385527",1.000,more_half
"53385572",1.000,more_half
"53385577",1.000,more_half
"53386522",1.000,more_half
"53386527",1.000,more_half
"53386572",1.000,more_half
"53386577",1.000,more_half
"53387522",1.000,more_half
"53387527",1.000,more_half
"53387572",1.000,more_half
"53387577",1.000,more_half
"53380622",1.000,more_half
"53380627",1.000,more_half
"53380672",1.000,more_half
"53380677",0.962,more_half
"53381622",1.000,more_half
"53381627",0.904,more_half
"53381672",1.000,more_half
"53381677",1.000,more_half
"53382622",0.887,more_half
"53382627",1.000,more_half
"53382672",1.000,more_half
"53382677",1.000,more_half
"53383622",1.000,more_half
"53383627",1.000,more_half
"53383672",1.000,more_half
"53383677",1.000,more_half
"53384622",1.000,more_half
"53384627",1.000,more_half
"53384672",1.000,more_half
"53384677",1.000,more_half
"53385622",1.000,more_half
"53385627",1.000,more_half
"53385672",1.000,more_half
"53385677",1.000,more_half
"53386622",1.000,more_half
"53386627",1.000,more_half
"53386672",1.000,more_half
"53386677",1.000,more_half
"53387622",1.000,more_half
"53387627",1.000,more_half
"53387672",1.000,more_half
"53387677",1.000,more_half
"53380722",1.000,more_half
"53380727",1.000,more_half
"53380772",0.954,more_half
"53380777",1.000,more_half
"53381722",0.936,more_half
"53381727",1.000,more_half
"53381772",1.000,more_half
"53381777",1.000,more_half
"53382722",1.000,more_half
"53382727",1.000,more_half
"53382772",1.000,more_half
"53382777",1.000,more_half
"53383722",1.000,more_half
"53383727",1.000,more_half
"53383772",1.000,more_half
"53383777",1.000,more_half
"53384722",1.000,more_half
"53384727",1.000,more_half
"53384772",1.000,more_half
"53384777",1.000,more_half
"53385722",1.000,more_half
"53385727",0.975,more_half
"53385772",1.000,more_half
"53385777",1.000,more_half
"53386722",1.000,more_half
"53386727",1.000,more_half
"53386772",1.000,more_half
"53386777",1.000,more_half
"53387722",0.985,more_half
"53387727",1.000,more_half
"53387772",1.000,more_half
"53387777",1.000,more_half
"53390022",1.000,more_half
"53390027",1.000,more_half
"53390072",0.943,more_half
"53390077",0.996,more_half
"53391022",0.989,more_half
"53391027",0.998,more_half
"53391072",1.000,more_half
"53391077",1.000,more_half
"53392022",1.000,more_half
"53392027",1.000,more_half
"53392072",1.000,more_half
"53392077",1.000,more_half
"53393022",1.000,more_half
"53393027",1.000,more_half
"53393072",1.000,more_half
"53393077",1.000,more_half
"53394022",1.000,more_half
"53394027",1.000,more_half
"53394072",1.000,more_half
"53394077",1.000,more_half
"53395022",0.878,more_half
"53395027",1.000,more_half
"53395072",1.000,more_half
"53395077",1.000,more_half
"53396022",1.000,more_half
"53396027",1.000,more_half
"53396072",1.000,more_half
"53396077",1.000,more_half
"53397022",0.961,more_half
"53397027",0.992,more_half
"53397072",1.000,more_half
"53397077",1.000,more_half
"53390122",1.000,more_half
"53390127",0.999,more_half
"53390172",1.000,more_half
"53390177",1.000,more_half
"53391122",1.000,more_half
"53391127",1.000,more_half
"53391172",1.000,more_half
"53391177",1.000,more_half
"53392122",1.000,more_half
"53392127",0.877,more_half
"53392172",0.997,more_half
"53392177",0.994,more_half
"53393122",0.953,more_half
"53393127",0.964,more_half
"53393172",1.000,more_half
"53393177",1.000,more_half
"53394122",1.000,more_half
"53394127",1.000,more_half
"53394172",1.000,more_half
"53394177",1.000,more_half
"53395122",1.000,more_half
"53395127",1.000,more_half
"53395172",1.000,more_half
"53395177",1.000,more_half
"53396122",0.991,more_half
"53396127",1.000,more_half
"53396172",0.999,more_half
"53396177",1.000,more_half
"53397122",1.000,more_half
"53397127",1.000,more_half
"53397172",1.000,more_half
"53397177",1.000,more_half
"53390222",1.000,more_half
"53390227",1.000,more_half
"53390272",1.000,more_half
"53390277",1.000,more_half
"53391222",1.000,more_half
"53391227",1.000,more_half
"53391272",1.000,more_half
"53391277",1.000,more_half
"53392222",1.000,more_half
"53392227",1.000,more_half
"53392272",1.000,more_half
"53392277",1.000,more_half
"53393222",0.927,more_half
"53393227",1.000,more_half
"53393272",1.000,more_half
"53393277",1.000,more_half
"53394222",1.000,more_half
"53394227",1.000,more_half
"53394272",1.000,more_half
"53394277",1.000,more_half
"53395222",1.000,more_half
"53395227",1.000,more_half
"53395272",1.000,more_half
"53395277",1.000,more_half
"53396222",1.000,more_half
"53396227",0.996,more_half
"53396272",1.000,more_half
"53396277",1.000,more_half
"53397222",0.999,more_half
"53397227",1.000,more_half
"53397272",1.000,more_half
"53397277",1.000,more_half
"53390322",1.000,more_half
"53390327",1.000,more_half
"53390372",1.000,more_half
"53390377",1.000,more_half
"53391322",1.000,more_half
"53391327",1.000,more_half
"53391372",1.000,more_half
"53391377",1.000,more_half
"53392322",1.000,more_half
"53392327",1.000,more_half
"53392372",1.000,more_half
"53392377",1.000,more_half
"53393322",1.000,more_half
"53393327",1.000,more_half
"53393372",1.000,more_half
"53393377",1.000,more_half
"53394322",1.000,more_half
"53394327",1.000,more_half
"53394372",1.000,more_half
"53394377",1.000,more_half
"53395322",0.892,more_half
"53395327",0.993,more_half
"53395372",1.000,more_half
"53395377",1.000,more_half
"53396322",1.000,more_half
"53396327",1.000,more_half
"53396372",1.000,more_half
"53396377",1.000,more_half
"53397322",1.000,more_half
"53397327",1.000,more_half
"53397372",1.000,more_half
"53397377",1.000,more_half
"53390422",1.000,more_half
"53390427",1.000,more_half
"53390472",1.000,more_half
"53390477",0.995,more_half
"53391422",1.000,more_half
"53391427",1.000,more_half
"53391472",1.000,more_half
"53391477",1.000,more_half
"53392422",1.000,more_half
"53392427",1.000,more_half
"53392472",1.000,more_half
"53392477",1.000,more_half
"53393422",1.000,more_half
"53393427",1.000,more_half
"53393472",1.000,more_half
"53393477",1.000,more_half
"53394422",1.000,more_half
"53394427",1.000,more_half
"53394472",1.000,more_half
"53394477",1.000,more_half
"53395422",1.000,more_half
"53395427",1.000,more_half
"53395472",1.000,more_half
"53395477",1.000,more_half
"53396422",1.000,more_half
"53396427",1.000,more_half
"53396472",1.000,more_half
"53396477",1.000,more_half
"53397422",1.000,more_half
"53397427",1.000,more_half
"53397472",1.000,more_half
"53397477",1.000,more_half
"53390522",0.432,less_half
"53390527",0.000,less_half
"53390572",0.372,less_half
"53390577",0.007,less_half
"53391522",0.745,more_half
"53391527",0.038,less_half
"53391572",0.753,more_half
"53391577",0.486,less_half
"53392522",1.000,more_half
"53392527",0.936,more_half
"53392572",1.000,more_half
"53392577",1.000,more_half
"53393522",1.000,more_half
"53393527",0.986,more_half
"53393572",1.000,more_half
"53393577",1.000,more_half
"53394522",1.000,more_half
"53394527",1.000,more_half
"53394572",1.000,more_half
"53394577",1.000,more_half
"53395522",1.000,more_half
"53395527",1.000,more_half
"53395572",1.000,more_half
"53395577",1.000,more_half
"53396522",1.000,more_half
"53396527",1.000,more_half
"53396572",1.000,more_half
"53396577",1.000,more_half
"53397522",1.000,more_half
"53397527",1.000,more_half
"53397572",1.000,more_half
"53397577",1.000,more_half
"53390622",0.000,less_half
"53390627",0.515,more_half
"53390672",0.000,less_half
"53390677",0.000,less_half
"53391622",0.000,less_half
"53391627",0.000,less_half
"53391672",0.073,less_half
"53391677",0.000,less_half
"53392622",0.524,more_half
"53392627",0.024,less_half
"53392672",0.584,more_half
"53392677",0.012,less_half
"53393622",0.527,more_half
"53393627",0.171,less_half
"53393672",0.690,more_half
"53393677",0.708,more_half
"53394622",1.000,more_half
"53394627",1.000,more_half
"53394672",1.000,more_half
"53394677",1.000,more_half
"53395622",1.000,more_half
"53395627",1.000,more_half
"53395672",1.000,more_half
"53395677",1.000,more_half
"53396622",1.000,more_half
"53396627",1.000,more_half
"53396672",1.000,more_half
"53396677",1.000,more_half
"53397622",1.000,more_half
"53397627",1.000,more_half
"53397672",1.000,more_half
"53397677",1.000,more_half
"53390722",0.892,more_half
"53390727",1.000,more_half
"53390772",0.519,more_half
"53390777",1.000,more_half
"53391722",0.299,less_half
"53391727",0.864,more_half
"53391772",0.000,less_half
"53391777",0.142,less_half
"53393722",0.040,less_half
"53393727",0.000,less_half
"53393772",0.805,more_half
"53393777",0.038,less_half
"53394722",0.990,more_half
"53394727",0.810,more_half
"53394772",1.000,more_half
"53394777",1.000,more_half
"53395722",1.000,more_half
"53395727",1.000,more_half
"53395772",1.000,more_half
"53395777",1.000,more_half
"53396722",1.000,more_half
"53396727",0.992,more_half
"53396772",1.000,more_half
"53396777",1.000,more_half
"53397722",1.000,more_half
"53397727",1.000,more_half
"53397772",0.994,more_half
"53397777",1.000,more_half
"53400022",1.000,more_half
"53400027",1.000,more_half
"53400072",1.000,more_half
"53400077",1.000,more_half
"53401022",1.000,more_half
"53401027",1.000,more_half
"53401072",0.807,more_half
"53401077",1.000,more_half
"53402022",0.297,less_half
"53402027",0.981,more_half
"53402072",0.001,less_half
"53402077",0.514,more_half
"53403022",0.019,less_half
"53403027",0.649,more_half
"53403072",0.589,more_half
"53403077",1.000,more_half
"53404022",1.000,more_half
"53404027",1.000,more_half
"53404072",1.000,more_half
"53404077",1.000,more_half
"53405022",1.000,more_half
"53405027",1.000,more_half
"53405072",1.000,more_half
"53405077",1.000,more_half
"53406022",0.870,more_half
"53406027",0.997,more_half
"53406072",1.000,more_half
"53406077",1.000,more_half
"53407022",1.000,more_half
"53407027",0.969,more_half
"53407072",1.000,more_half
"53407077",0.967,more_half
"53400122",0.960,more_half
"53400127",1.000,more_half
"53400172",1.000,more_half
"53400177",1.000,more_half
"53401122",1.000,more_half
"53401127",1.000,more_half
"53401172",1.000,more_half
"53401177",0.979,more_half
"53402122",1.000,more_half
"53402127",1.000,more_half
"53402172",0.999,more_half
"53402177",1.000,more_half
"53403122",1.000,more_half
"53403127",1.000,more_half
"53403172",1.000,more_half
"53403177",1.000,more_half
"53404122",1.000,more_half
"53404127",1.000,more_half
"53404172",0.971,more_half
"53404177",0.957,more_half
"53405122",0.987,more_half
"53405127",0.897,more_half
"53405172",1.000,more_half
"53405177",0.937,more_half
"53406122",1.000,more_half
"53406127",1.000,more_half
"53406172",1.000,more_half
"53406177",1.000,more_half
"53407122",0.947,more_half
"53407127",1.000,more_half
"53407172",1.000,more_half
"53407177",1.000,more_half
"53400222",1.000,more_half
"53400227",0.999,more_half
"53400272",0.998,more_half
"53400277",1.000,more_half
"53401222",1.000,more_half
"53401227",1.000,more_half
"53401272",1.000,more_half
"53401277",1.000,more_half
"53402222",1.000,more_half
"53402227",1.000,more_half
"53402272",1.000,more_half
"53402277",0.999,more_half
"53403222",1.000,more_half
"53403227",1.000,more_half
"53403272",1.000,more_half
"53403277",1.000,more_half
"53404222",1.000,more_half
"53404227",1.000,more_half
"53404272",1.000,more_half
"53404277",1.000,more_half
"53405222",0.966,more_half
"53405227",1.000,more_half
"53405272",0.924,more_half
"53405277",1.000,more_half
"53406222",1.000,more_half
"53406227",1.000,more_half
"53406272",1.000,more_half
"53406277",1.000,more_half
"53407222",1.000,more_half
"53407227",1.000,more_half
"53407272",1.000,more_half
"53407277",0.863,more_half
"53400322",0.284,less_half
"53400327",0.000,less_half
"53400372",0.288,less_half
"53400377",0.000,less_half
"53401322",0.438,less_half
"53401327",0.000,less_half
"53401372",0.722,more_half
"53401377",0.000,less_half
"53402322",0.991,more_half
"53402327",0.180,less_half
"53402372",1.000,more_half
"53402377",0.729,more_half
"53403322",1.000,more_half
"53403327",1.000,more_half
"53403372",1.000,more_half
"53403377",1.000,more_half
"53404322",1.000,more_half
"53404327",1.000,more_half
"53404372",1.000,more_half
"53404377",1.000,more_half
"53405322",1.000,more_half
"53405327",1.000,more_half
"53405372",1.000,more_half
"53405377",1.000,more_half
"53406322",1.000,more_half
"53406327",1.000,more_half
"53406372",1.000,more_half
"53406377",1.000,more_half
"53407322",1.000,more_half
"53407327",0.981,more_half
"53407372",0.642,more_half
"53407377",0.304,less_half
"53402422",0.000,less_half
"53402427",0.000,less_half
"53402472",0.002,less_half
"53402477",0.000,less_half
"53403422",0.461,less_half
"53403427",0.000,less_half
"53403472",0.993,more_half
"53403477",0.367,less_half
"53404422",1.000,more_half
"53404427",0.988,more_half
"53404472",1.000,more_half
"53404477",1.000,more_half
"53405422",1.000,more_half
"53405427",1.000,more_half
"53405472",1.000,more_half
"53405477",1.000,more_half
"53406422",1.000,more_half
"53406427",1.000,more_half
"53406472",1.000,more_half
"53406477",0.875,more_half
"53407422",1.000,more_half
"53407427",0.880,more_half
"53407472",0.992,more_half
"53407477",0.643,more_half
"53404522",0.506,more_half
"53404527",0.284,less_half
"53404572",1.000,more_half
"53404577",1.000,more_half
"53405522",1.000,more_half
"53405527",1.000,more_half
"53405572",1.000,more_half
"53405577",1.000,more_half
"53406522",1.000,more_half
"53406527",0.955,more_half
"53406572",0.937,more_half
"53406577",0.611,more_half
"53407522",0.939,more_half
"53407527",0.135,less_half
"53407572",0.714,more_half
"53407577",0.009,less_half
"53404622",0.125,less_half
"53404627",0.105,less_half
"53404672",0.985,more_half
"53404677",0.793,more_half
"53405622",0.957,more_half
"53405627",0.120,less_half
"53405672",0.529,more_half
"53405677",0.000,less_half
"53406622",0.073,less_half
"53406627",0.000,less_half
"53406672",0.000,less_half
"53406677",0.000,less_half
"53404722",0.000,less_half
"53404727",0.000,less_half
"53404772",0.000,less_half
"53404777",0.000,less_half
"54320722",0.000,less_half
"54320727",0.004,less_half
"54320772",0.000,less_half
"54320777",0.408,less_half
"54321722",0.000,less_half
"54321727",0.351,less_half
"54321772",0.000,less_half
"54321777",0.000,less_half
"54330022",0.460,less_half
"54330027",0.046,less_half
"54330072",0.285,less_half
"54330077",0.504,more_half
"54331022",0.726,more_half
"54331027",0.678,more_half
"54331072",0.167,less_half
"54331077",0.147,less_half
"54330122",0.000,less_half
"54330127",0.000,less_half
"54330172",0.058,less_half
"54330177",0.000,less_half
"54331122",0.081,less_half
"54331127",0.000,less_half
"54331172",0.011,less_half
"54331177",0.006,less_half
"54332122",0.000,less_half
"54332127",0.348,less_half
"54332172",0.021,less_half
"54332177",0.947,more_half
"54333122",0.061,less_half
"54333127",0.954,more_half
"54333172",0.000,less_half
"54333177",0.537,more_half
"54334122",0.000,less_half
"54334127",0.001,less_half
"54334172",0.000,less_half
"54334177",0.000,less_half
"54331222",0.000,less_half
"54331227",0.000,less_half
"54331272",0.016,less_half
"54331277",0.000,less_half
"54332222",0.835,more_half
"54332227",0.403,less_half
"54332272",1.000,more_half
"54332277",0.929,more_half
"54333222",1.000,more_half
"54333227",0.935,more_half
"54333272",0.925,more_half
"54333277",0.307,less_half
"54334222",0.056,less_half
"54334227",0.000,less_half
"54334272",0.000,less_half
"54334277",0.000,less_half
"54332322",0.000,less_half
"54332327",0.000,less_half
"54332372",0.009,less_half
"54332377",0.000,less_half
"54333322",0.039,less_half
"54333327",0.000,less_half
"54333372",0.000,less_half
"54333377",0.000,less_half
"54350722",0.000,less_half
"54350727",0.120,less_half
"54350772",0.000,less_half
"54350777",0.000,less_half
"54360022",0.949,more_half
"54360027",1.000,more_half
"54360072",0.685,more_half
"54360077",1.000,more_half
"54361022",0.357,less_half
"54361027",1.000,more_half
"54361072",0.016,less_half
"54361077",0.689,more_half
"54362022",0.000,less_half
"54362027",0.197,less_half
"54362072",0.000,less_half
"54362077",0.002,less_half
"54363022",0.000,less_half
"54363027",0.004,less_half
"54363072",0.000,less_half
"54363077",0.000,less_half
"54360122",1.000,more_half
"54360127",1.000,more_half
"54360172",1.000,more_half
"54360177",1.000,more_half
"54361122",1.000,more_half
"54361127",1.000,more_half
"54361172",1.000,more_half
"54361177",1.000,more_half
"54362122",0.978,more_half
"54362127",1.000,more_half
"54362172",0.921,more_half
"54362177",1.000,more_half
"54363122",0.065,less_half
"54363127",0.578,more_half
"54363172",0.000,less_half
"54363177",0.016,less_half
"54360222",1.000,more_half
"54360227",1.000,more_half
"54360272",1.000,more_half
"54360277",1.000,more_half
"54361222",1.000,more_half
"54361227",1.000,more_half
"54361272",1.000,more_half
"54361277",0.989,more_half
"54362222",1.000,more_half
"54362227",1.000,more_half
"54362272",1.000,more_half
"54362277",1.000,more_half
"54363222",0.992,more_half
"54363227",1.000,more_half
"54363272",0.737,more_half
"54363277",1.000,more_half
"54364222",0.150,less_half
"54364227",0.711,more_half
"54364272",0.000,less_half
"54364277",0.029,less_half
"54360322",1.000,more_half
"54360327",1.000,more_half
"54360372",1.000,more_half
"54360377",1.000,more_half
"54361322",1.000,more_half
"54361327",1.000,more_half
"54361372",1.000,more_half
"54361377",1.000,more_half
"54362322",1.000,more_half
"54362327",1.000,more_half
"54362372",1.000,more_half
"54362377",1.000,more_half
"54363322",1.000,more_half
"54363327",1.000,more_half
"54363372",1.000,more_half
"54363377",1.000,more_half
"54364322",0.967,more_half
"54364327",0.959,more_half
"54364372",0.769,more_half
"54364377",0.998,more_half
"54365322",0.118,less_half
"54365327",0.951,more_half
"54365372",0.000,less_half
"54365377",0.462,less_half
"54366322",0.000,less_half
"54366327",0.015,less_half
"54366372",0.000,less_half
"54366377",0.000,less_half
"54360422",1.000,more_half
"54360427",1.000,more_half
"54360472",1.000,more_half
"54360477",1.000,more_half
"54361422",1.000,more_half
"54361427",1.000,more_half
"54361472",1.000,more_half
"54361477",1.000,more_half
"54362422",1.000,more_half
"54362427",1.000,more_half
"54362472",1.000,more_half
"54362477",1.000,more_half
"54363422",0.998,more_half
"54363427",0.955,more_half
"54363472",1.000,more_half
"54363477",1.000,more_half
"54364422",1.000,more_half
"54364427",1.000,more_half
"54364472",1.000,more_half
"54364477",1.000,more_half
"54365422",1.000,more_half
"54365427",1.000,more_half
"54365472",1.000,more_half
"54365477",1.000,more_half
"54366422",0.794,more_half
"54366427",1.000,more_half
"54366472",0.189,less_half
"54366477",0.986,more_half
"54367422",0.000,less_half
"54367427",0.595,more_half
"54367472",0.000,less_half
"54367477",0.099,less_half
"54360522",1.000,more_half
"54360527",1.000,more_half
"54360572",1.000,more_half
"54360577",1.000,more_half
"54361522",1.000,more_half
"54361527",1.000,more_half
"54361572",1.000,more_half
"54361577",1.000,more_half
"54362522",1.000,more_half
"54362527",1.000,more_half
"54362572",1.000,more_half
"54362577",1.000,more_half
"54363522",1.000,more_half
"54363527",1.000,more_half
"54363572",1.000,more_half
"54363577",1.000,more_half
"54364522",1.000,more_half
"54364527",1.000,more_half
"54364572",1.000,more_half
"54364577",0.999,more_half
"54365522",0.999,more_half
"54365527",0.993,more_half
"54365572",0.990,more_half
"54365577",1.000,more_half
"54366522",1.000,more_half
"54366527",1.000,more_half
"54366572",1.000,more_half
"54366577",1.000,more_half
"54367522",1.000,more_half
"54367527",1.000,more_half
"54367572",0.752,more_half
"54367577",0.996,more_half
"54360622",1.000,more_half
"54360627",1.000,more_half
"54360672",1.000,more_half
"54360677",1.000,more_half
"54361622",1.000,more_half
"54361627",1.000,more_half
"54361672",0.997,more_half
"54361677",0.979,more_half
"54362622",1.000,more_half
"54362627",1.000,more_half
"54362672",1.000,more_half
"54362677",1.000,more_half
"54363622",1.000,more_half
"54363627",1.000,more_half
"54363672",1.000,more_half
"54363677",0.988,more_half
"54364622",1.000,more_half
"54364627",0.971,more_half
"54364672",1.000,more_half
"54364677",1.000,more_half
"54365622",0.984,more_half
"54365627",1.000,more_half
"54365672",0.981,more_half
"54365677",1.000,more_half
"54366622",1.000,more_half
"54366627",1.000,more_half
"54366672",1.000,more_half
"54366677",1.000,more_half
"54367622",1.000,more_half
"54367627",1.000,more_half
"54367672",1.000,more_half
"54367677",1.000,more_half
"54360722",1.000,more_half
"54360727",1.000,more_half
"54360772",0.991,more_half
"54360777",0.948,more_half
"54361722",0.868,more_half
"54361727",0.939,more_half
"54361772",0.953,more_half
"54361777",0.985,more_half
"54362722",1.000,more_half
"54362727",1.000,more_half
"54362772",0.950,more_half
"54362777",1.000,more_half
"54363722",1.000,more_half
"54363727",1.000,more_half
"54363772",0.979,more_half
"54363777",1.000,more_half
"54364722",1.000,more_half
"54364727",1.000,more_half
"54364772",1.000,more_half
"54364777",1.000,more_half
"54365722",1.000,more_half
"54365727",1.000,more_half
"54365772",1.000,more_half
"54365777",1.000,more_half
